usuario_id,idade,sexo,estado_civil,dependentes,cidade,estado,profissao,escolaridade,renda_mensal_x,outras_rendas,nivel_endividamento,score_credito,saldo_medio_conta,limite_cartao,frequencia_poupanca,percentual_renda_investida,tempo_emprego_anos,possui_financiamento,possui_imovel,possui_veiculo,perfil_financeiro,gasto_total,receita_total,numero_transacoes,ticket_medio,maior_despesa,menor_despesa,saldo,renda_mensal_y,razao_gasto_renda,gasto_alimentação,gasto_compras,gasto_educação,gasto_impostos,gasto_investimentos,gasto_lazer,gasto_moradia,gasto_outros,gasto_pets,gasto_saúde,gasto_serviços,gasto_transporte,perc_total,perc_alimentação,perc_compras,perc_educação,perc_impostos,perc_investimentos,perc_lazer,perc_moradia,perc_outros,perc_pets,perc_saúde,perc_serviços,perc_transporte,qtd_recorrentes,qtd_parceladas,perc_boleto,perc_cartão de crédito,perc_cartão de débito,perc_dinheiro,perc_débito automático,perc_pix,perc_transferência bancária
803,44,Masculino,Divorciado,1,Cuiabá,MT,Vendedor,Médio,4465.02,0.0,28.0,709,690.76,4101.72,Às vezes,7.33,1.1,0,0,1,Em observação,13595.710000000001,15876.39,21,849.7318750000001,4142.02,38.2,2280.6799999999985,4465.02,3.0449382085634555,1159.76,1936.44,113.52,0.0,1738.06,1501.53,4142.02,1274.76,0.0,1588.79,102.63,38.2,1.0,0.08530337878639659,0.14243022247458942,0.008349692660405377,0.0,0.1278388550506005,0.11044145542969068,0.3046563952893964,0.09376192931446757,0.0,0.11685965646516437,0.0075487047017036984,0.0028097098275853194,6,2,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,0.23809523809523808,0.19047619047619047
804,35,Masculino,Casado,2,Juazeiro do Norte,CE,Cabeleireiro,Médio,3448.7,0.0,45.84,544,620.98,4877.33,Raramente,1.0,16.1,1,0,0,Em observação,25764.3,32637.0,35,990.9346153846153,4457.85,22.97,6872.700000000001,3448.7,7.470728100443646,3455.61,6222.69,1890.18,0.0,2721.64,2262.89,7190.4400000000005,0.0,0.0,755.02,324.57,941.26,1.0,0.1341239622268022,0.24152373633283264,0.07336430642400532,0.0,0.10563609335398205,0.08783044755727887,0.2790854011170496,0.0,0.0,0.029304890876134807,0.012597664209778647,0.0365334979021359,8,1,0.05714285714285714,0.2571428571428571,0.02857142857142857,0.0,0.05714285714285714,0.37142857142857144,0.22857142857142856
805,36,Masculino,Solteiro,1,Juazeiro do Norte,CE,Corretor de Imóveis,Médio,6517.7,0.0,28.5,609,3412.13,10206.16,Às vezes,4.43,0.8,1,0,1,Em observação,19751.47,28926.03,26,987.5735000000001,4302.65,29.93,9174.559999999998,6517.7,3.03043558310447,1439.6100000000001,4694.77,0.0,0.0,2155.77,2375.38,7492.17,0.0,0.0,0.0,365.19,1228.58,1.0,0.07288622062054116,0.23769218189835997,0.0,0.0,0.10914478770440883,0.12026345380875449,0.3793221466554135,0.0,0.0,0.0,0.01848925674899134,0.062201952563530706,5,0,0.0,0.15384615384615385,0.2692307692307692,0.0,0.11538461538461539,0.23076923076923078,0.23076923076923078
806,45,Masculino,Solteiro,3,Fortaleza,CE,Desenvolvedor de Software,Superior,13086.82,0.0,37.48,621,7893.3,20555.69,Raramente,1.0,2.3,1,1,1,Em observação,24780.03,31033.68,20,1548.751875,5842.36,23.98,6253.6500000000015,13086.82,1.8935104173511976,2231.13,1429.6999999999998,0.0,3755.93,2358.94,0.0,14432.22,0.0,0.0,0.0,0.0,572.11,1.0,0.09003742126220186,0.05769565250728106,0.0,0.15157084152036943,0.09519520355705785,0.0,0.5824133384826411,0.0,0.0,0.0,0.0,0.023087542670448748,5,0,0.1,0.1,0.05,0.0,0.1,0.5,0.15
807,29,Feminino,Solteiro,2,Juiz de Fora,MG,Jornalista,Superior,3181.65,0.0,73.2,445,434.51,965.08,Nunca,0.5,3.2,0,0,0,Em risco,21867.75,29820.82,31,950.7717391304348,3326.32,31.65,7953.07,3181.65,6.873084720192352,1875.22,2625.12,863.27,0.0,0.0,2571.9300000000003,11433.880000000001,0.0,316.06,181.9,569.07,1431.3000000000002,1.0,0.08575276377313625,0.12004527214734026,0.039476855186290315,0.0,0.0,0.11761292314024079,0.5228649495261287,0.0,0.014453247361982828,0.008318185455751049,0.026023253421133864,0.06545254998799603,12,1,0.12903225806451613,0.3548387096774194,0.12903225806451613,0.0,0.03225806451612903,0.0967741935483871,0.25806451612903225
808,57,Masculino,Solteiro,1,Goiânia,GO,Professor,Superior,2287.01,0.0,71.19,455,92.39,1835.82,Raramente,0.73,9.3,0,0,0,Em risco,26723.85,15070.89,30,1068.954,5849.32,16.21,-11652.96,2287.01,11.68506040638213,2642.64,1596.13,1198.83,0.0,0.0,16.21,17809.5,0.0,182.11,1496.45,573.47,1208.51,1.0,0.0988869492980989,0.0597267983467951,0.04485992849084245,0.0,0.0,0.0006065742772841489,0.6664271802154256,0.0,0.0068145121305500525,0.05599679686871466,0.021459108623944533,0.045222151748344645,11,1,0.13333333333333333,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.13333333333333333
809,37,Feminino,União Estável,1,Manaus,AM,Cozinheiro,Médio,3235.6,0.0,28.4,588,942.39,3040.96,Raramente,1.59,9.0,0,0,0,Em observação,18401.51,20173.93,27,876.2623809523809,5948.61,43.24,1772.420000000002,3235.6,5.687201755470392,1327.79,3140.55,0.0,3024.01,0.0,2395.89,5948.61,363.13,394.35,0.0,391.03000000000003,1416.15,1.0,0.07215657845470291,0.17066805930600262,0.0,0.16433488338728727,0.0,0.13020072809242286,0.3232674927220647,0.019733706636031502,0.02143030653462678,0.0,0.021249886558222672,0.07695835830863881,7,1,0.07407407407407407,0.4074074074074074,0.1111111111111111,0.037037037037037035,0.0,0.14814814814814814,0.2222222222222222
810,37,Masculino,Solteiro,1,Uberlândia,MG,Engenheiro Civil,Pós-graduação,13562.17,0.0,7.0,795,17955.47,32500.22,Às vezes,24.95,8.3,0,1,1,Saudável,25619.32,76113.95999999999,44,776.3430303030303,5207.28,9.07,50494.63999999999,13562.17,1.8890280832639614,4233.41,3317.8599999999997,1613.66,4525.19,1051.66,113.44,7724.799999999999,0.0,0.0,518.21,197.58999999999997,2323.5,1.0,0.1652428713954937,0.12950616956265817,0.06298605895862966,0.17663193246346895,0.04104948921360911,0.004427908312945074,0.3015224447799551,0.0,0.0,0.020227312824852496,0.007712538818360518,0.09069327367002715,13,0,0.11363636363636363,0.1590909090909091,0.11363636363636363,0.022727272727272728,0.11363636363636363,0.22727272727272727,0.25
811,53,Masculino,Solteiro,0,Blumenau,SC,Pedreiro,Fundamental,2527.09,0.0,98.0,375,130.84,1261.01,Nunca,1.32,1.0,0,1,0,Em risco,31908.12,32616.5,38,1139.5757142857142,5392.33,18.29,708.380000000001,2527.09,12.626428025911224,2289.3,7398.35,1763.7199999999998,3681.03,0.0,2697.4300000000003,9749.18,717.23,0.0,1597.56,515.64,1498.68,1.0,0.0717466275042215,0.23186417751970348,0.05527495822380008,0.1153634247332654,0.0,0.08453741555441062,0.30553915429677464,0.022477977392588472,0.0,0.050067506327542956,0.016160149830199963,0.04696860861749298,10,5,0.05263157894736842,0.47368421052631576,0.05263157894736842,0.0,0.07894736842105263,0.07894736842105263,0.2631578947368421
812,35,Feminino,União Estável,3,Teresina,PI,Corretor de Imóveis,Superior,7013.54,0.0,90.23,331,1299.98,3665.6,Raramente,0.52,4.8,1,0,1,Em risco,34530.89,69526.16,50,933.2672972972973,3559.59,34.94,34995.270000000004,7013.54,4.923460905619701,3367.52,11723.01,0.0,2879.41,0.0,3495.92,9406.220000000001,0.0,0.0,2142.59,503.92999999999995,1012.29,1.0,0.09752195787597713,0.33949342168707497,0.0,0.0833864982918193,0.0,0.10124036768238526,0.27240016113109167,0.0,0.0,0.062048502080311284,0.014593600107034598,0.029315491144305865,13,3,0.08,0.2,0.18,0.02,0.1,0.18,0.24
813,36,Feminino,Casado,1,Campo Grande,MS,Farmacêutico,Superior,8711.13,1363.14,1.39,756,19290.8,27784.21,Sempre,21.08,9.2,0,0,0,Saudável,10028.78,24332.559999999998,24,527.8305263157895,1179.35,16.85,14303.779999999997,8711.13,1.1512605138483758,2233.01,1974.28,0.0,0.0,1179.35,1858.58,0.0,0.0,341.85,1285.43,388.83,767.45,1.0,0.2226601839904754,0.1968614327964119,0.0,0.0,0.11759655710864131,0.1853246356984598,0.0,0.0,0.03408689790782129,0.1281741148973255,0.03877141586514012,0.07652476173572459,3,0,0.041666666666666664,0.125,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.4166666666666667,0.16666666666666666
814,33,Feminino,Divorciado,3,Recife,PE,Advogado,Pós-graduação,11620.59,629.54,72.46,502,554.4,8586.64,Raramente,0.9,6.4,0,1,1,Em risco,23951.81,32990.520000000004,23,1330.6561111111112,5615.58,57.73,9038.710000000003,11620.59,2.0611526609234128,1272.83,3634.6,0.0,0.0,0.0,3912.73,14001.44,0.0,211.76,0.0,458.16,460.29,1.0,0.05314128660840245,0.1517463607134492,0.0,0.0,0.0,0.16335842677442747,0.5845670953468652,0.0,0.008841085496252683,0.0,0.01912840824973144,0.019217336810871496,4,2,0.043478260869565216,0.391304347826087,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.17391304347826086
815,37,Masculino,Solteiro,1,São Luís,MA,Autônomo,Fundamental,5665.93,0.0,93.4,472,188.06,1947.2,Raramente,0.0,12.1,1,1,0,Em risco,30892.96,51028.96,42,965.405,4719.78,51.82,20136.0,5665.93,5.452407636522159,1592.33,1841.79,2953.13,6077.4,0.0,4454.360000000001,11636.56,0.0,0.0,0.0,846.97,1490.42,1.0,0.05154345844490136,0.05961843733976932,0.09559232912611806,0.1967244317151869,0.0,0.14418689565519135,0.3766735204396082,0.0,0.0,0.0,0.027416278660251397,0.04824464861897339,11,3,0.09523809523809523,0.40476190476190477,0.07142857142857142,0.0,0.047619047619047616,0.14285714285714285,0.23809523809523808
816,23,Feminino,Casado,0,Fortaleza,CE,Cabeleireiro,Médio,4105.19,0.0,43.57,683,2121.83,4842.67,Às vezes,6.56,5.0,1,0,0,Em observação,35856.75,36258.08,57,747.015625,5550.79,19.55,401.33000000000175,4105.19,8.73449219159162,1745.1200000000001,5248.02,1794.66,453.18,3049.31,604.76,17377.239999999998,1517.73,164.97,897.3499999999999,1113.06,1891.3500000000001,1.0,0.04866921848745355,0.14636072705975864,0.05005082725009936,0.012638624526762744,0.08504144965731696,0.01686600151993697,0.4846295327936859,0.04232759522265682,0.004600807379363718,0.02502597140008506,0.031041854044217613,0.0527473906586626,15,0,0.08771929824561403,0.22807017543859648,0.17543859649122806,0.08771929824561403,0.10526315789473684,0.19298245614035087,0.12280701754385964
817,20,Masculino,Solteiro,0,Duque de Caxias,RJ,Cabeleireiro,Médio,3746.75,0.0,42.19,619,1785.32,2768.36,Sempre,8.77,2.0,0,0,0,Em observação,44506.840000000004,48284.27,58,1035.0427906976745,5813.93,19.86,3777.429999999993,3746.75,11.878785614198973,3547.33,4830.88,2898.54,2016.73,6865.25,3477.87,15280.82,0.0,608.34,2294.33,1266.24,1420.51,1.0,0.0797030299163005,0.10854241730035202,0.06512572000168962,0.04531281034555587,0.1542515712191654,0.07814237092545774,0.34333643997192337,0.0,0.01366846084781575,0.051550053879358765,0.0284504584014502,0.03191666719093065,13,0,0.06896551724137931,0.1724137931034483,0.1896551724137931,0.017241379310344827,0.10344827586206896,0.22413793103448276,0.22413793103448276
818,39,Feminino,Casado,1,Rio de Janeiro,RJ,Vendedor,Médio,3335.88,0.0,29.96,654,532.77,4573.18,Raramente,5.99,4.1,1,0,0,Em observação,52092.27,53472.590000000004,56,1270.5431707317073,5961.72,26.89,1380.320000000007,3335.88,15.615750566567142,2842.11,1776.78,1958.45,5190.68,4210.87,2631.11,29323.420000000002,0.0,387.94,1850.75,422.84000000000003,1497.32,1.0,0.05455915052271672,0.034108323557410725,0.03759578916411207,0.09964395869099198,0.0808348340358368,0.05050864552456632,0.5629130771225751,0.0,0.00744717018475102,0.03552830391150165,0.008117135229468789,0.02874361205606897,18,0,0.10714285714285714,0.14285714285714285,0.125,0.03571428571428571,0.03571428571428571,0.30357142857142855,0.25
819,38,Feminino,Casado,0,Niterói,RJ,Farmacêutico,Superior,8747.03,878.47,19.55,939,23610.94,16994.32,Sempre,15.68,17.0,1,0,1,Saudável,55708.44,102824.07,55,1358.7424390243903,5852.37,34.7,47115.630000000005,8747.03,6.368840623617388,6266.28,4763.66,515.91,3531.41,21667.219999999998,2375.88,13338.75,0.0,0.0,1741.78,381.24,1126.31,1.0,0.11248349442203012,0.08551056177484058,0.009260894758496199,0.06339093322304483,0.3889396292554593,0.04264847480920306,0.2394385841714469,0.0,0.0,0.031265998473480855,0.006843487270510536,0.02021794184148757,10,0,0.05454545454545454,0.09090909090909091,0.2,0.01818181818181818,0.01818181818181818,0.36363636363636365,0.2545454545454545
820,29,Feminino,Solteiro,1,Salvador,BA,Engenheiro de Produção,Superior,16965.24,909.38,9.2,1000,44300.64,37527.29,Frequentemente,27.78,3.2,0,1,1,Saudável,33480.91,84838.6,47,881.0765789473685,5724.3,34.32,51357.69,16965.24,1.9735005222443067,3484.3,2689.62,5249.46,0.0,3146.45,34.32,14702.82,219.69,1165.29,547.99,853.25,1387.72,1.0,0.10406825859870594,0.08033294196603377,0.15678964520378924,0.0,0.09397743370774568,0.0010250617441401682,0.4391403937348178,0.006561649608687457,0.03480460955212985,0.016367237330168146,0.02548467171292536,0.04144809684085647,11,0,0.06382978723404255,0.1276595744680851,0.2765957446808511,0.0,0.0851063829787234,0.2553191489361702,0.19148936170212766
821,38,Feminino,Casado,0,Salvador,BA,Gerente Comercial,Superior,11062.09,803.29,67.28,370,1143.52,2400.26,Nunca,0.0,13.9,1,0,1,Em risco,33465.96,60585.79,51,796.8085714285714,3225.91,42.39,27119.83,11062.09,3.025283648930717,2636.52,12160.32,2307.74,0.0,0.0,5826.03,6761.86,756.98,0.0,163.86,734.81,2117.84,1.0,0.07878214161494247,0.3633638479218884,0.06895783058367368,0.0,0.0,0.17408823771976062,0.20205187599578794,0.022619401923626277,0.0,0.004896318527841425,0.021956937736135464,0.06328340797634373,12,3,0.11764705882352941,0.3333333333333333,0.0784313725490196,0.0392156862745098,0.058823529411764705,0.23529411764705882,0.13725490196078433
822,43,Masculino,Solteiro,0,Anápolis,GO,Aposentado,Médio,6655.29,0.0,5.58,798,17039.61,15888.51,Sempre,25.42,2.9,0,1,1,Saudável,55638.25,57559.95,53,1357.030487804878,4843.46,11.42,1921.699999999997,6655.29,8.360003846564162,7396.23,3153.8199999999997,46.63,10601.94,19310.9,922.75,12620.15,94.21,0.0,0.0,1043.53,448.09000000000003,1.0,0.13293426734305985,0.05668438529249212,0.00083809249931477,0.19055128441315103,0.3470795720569932,0.016584813505097662,0.22682507088199214,0.0016932595831105398,0.0,0.0,0.01875562225627154,0.008053632168517164,11,0,0.09433962264150944,0.09433962264150944,0.24528301886792453,0.0,0.1320754716981132,0.24528301886792453,0.18867924528301888
823,26,Outro,Solteiro,0,Blumenau,SC,Motoboy,Fundamental,3349.35,0.0,12.86,700,7697.35,7480.13,Frequentemente,28.82,0.2,0,0,0,Saudável,39852.38,27967.23,37,1374.2199999999998,5071.6,39.15,-11885.149999999998,3349.35,11.898541508053802,1888.1000000000001,1749.39,1172.07,3487.7799999999997,6013.84,951.6,18590.4,0.0,1120.04,3301.76,1201.69,375.71,1.0,0.04737734609576643,0.043896750959415726,0.029410288670337882,0.08751748327201538,0.15090290717894392,0.023878122210016065,0.46648155016086873,0.0,0.028104720470897848,0.082849757028313,0.030153531608400806,0.009427542345024312,11,0,0.16216216216216217,0.08108108108108109,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.24324324324324326,0.1891891891891892
824,37,Masculino,Solteiro,1,Duque de Caxias,RJ,Farmacêutico,Superior,7815.01,0.0,37.73,680,4374.01,10256.54,Raramente,1.0,9.6,1,0,0,Em observação,21916.989999999998,20947.08,26,996.2268181818181,5212.69,48.38,-969.9099999999962,7815.01,2.8044736986900847,2422.55,2173.38,2005.96,0.0,0.0,220.61,9916.11,919.53,0.0,1859.4299999999998,1217.93,1181.49,1.0,0.11053297008393946,0.0991641644222131,0.09152534175541442,0.0,0.0,0.01006570701542502,0.4524394088786828,0.04195512248716635,0.0,0.08483966092059174,0.05557013075244366,0.0539074936841236,4,0,0.11538461538461539,0.3076923076923077,0.11538461538461539,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693
825,20,Masculino,Divorciado,0,Caxias do Sul,RS,Engenheiro Civil,Superior,9817.63,0.0,58.0,585,2943.66,11707.76,Às vezes,8.35,2.0,1,1,1,Em observação,32771.43,75034.81999999999,58,712.4223913043478,3339.92,14.95,42263.38999999999,9817.63,3.338018442332824,4102.58,6503.92,958.4,4938.62,0.0,1748.4,7606.66,0.0,0.0,4537.8,1140.85,1234.2,1.0,0.12518770160472092,0.198463112534302,0.029244985647559472,0.15069894722323682,0.0,0.053351349025660466,0.23211254437172865,0.0,0.0,0.13846817181917298,0.034812335012539886,0.037660852761078785,14,1,0.13793103448275862,0.25862068965517243,0.1896551724137931,0.017241379310344827,0.034482758620689655,0.1896551724137931,0.1724137931034483
826,56,Masculino,Divorciado,3,Guarulhos,SP,Enfermeiro,Superior,2923.39,0.0,67.46,405,65.99,2133.02,Raramente,0.2,4.8,0,0,0,Em risco,32646.95,25737.85,55,709.716304347826,3418.86,33.74,-6909.100000000002,2923.39,11.167497323313004,5449.47,8187.38,4534.41,0.0,0.0,5409.929999999999,5438.99,177.3,0.0,1560.6100000000001,473.83,1415.03,1.0,0.16692125910689973,0.25078544856410784,0.13889230081217388,0.0,0.0,0.165710119934634,0.1666002490278571,0.005430828913573857,0.0,0.047802627810561174,0.014513760090912015,0.04334340573928039,11,4,0.07272727272727272,0.32727272727272727,0.05454545454545454,0.10909090909090909,0.07272727272727272,0.2,0.16363636363636364
827,22,Feminino,Solteiro,0,Duque de Caxias,RJ,Professor,Superior,6106.91,0.0,26.74,730,8950.2,8938.71,Frequentemente,14.25,3.2,0,0,1,Saudável,54302.54,43684.58,58,1131.3029166666668,4575.04,32.51,-10617.96,6106.91,8.891983015960609,5790.68,4548.45,6921.96,0.0,12159.08,1053.8899999999999,18424.74,184.03,0.0,2169.86,507.89,2541.96,1.0,0.10663736908070967,0.08376127525526429,0.12747028039572367,0.0,0.2239136511846407,0.019407747777544105,0.3392979407593089,0.0033889759116240235,0.0,0.0399587201629979,0.009352969492771424,0.04681106997941533,11,0,0.15517241379310345,0.15517241379310345,0.10344827586206896,0.034482758620689655,0.05172413793103448,0.3448275862068966,0.15517241379310345
828,54,Feminino,Casado,1,Curitiba,PR,Analista Financeiro,Superior,10733.5,0.0,12.59,769,14435.37,17692.51,Frequentemente,23.21,20.3,0,0,0,Saudável,40204.25,56457.22,47,1030.878205128205,5144.36,20.17,16252.970000000001,10733.5,3.7456794149159176,4231.8,1119.06,4955.63,0.0,10327.279999999999,6261.98,9197.45,860.3399999999999,0.0,1929.9700000000003,326.77,993.97,1.0,0.1052575287438517,0.027834370744386477,0.12326134674816717,0.0,0.2568703557459721,0.1557541802172656,0.2287681028746961,0.021399230180888833,0.0,0.04800412891671901,0.00812774768836628,0.024723008139686725,10,0,0.0425531914893617,0.2127659574468085,0.23404255319148937,0.0425531914893617,0.0,0.3191489361702128,0.14893617021276595
829,18,Masculino,Casado,0,Niterói,RJ,Contador,Superior,5914.94,0.0,53.95,657,2231.24,7404.31,Às vezes,5.7,0.0,0,0,1,Em observação,30506.39,66463.1,60,693.3270454545454,3800.57,30.68,35956.71000000001,5914.94,5.157514700064582,3150.7799999999997,4889.17,4411.75,3599.62,2623.76,2522.66,4706.13,971.4,111.61,0.0,781.84,2737.67,1.0,0.10328262373882979,0.16026707847110064,0.14461724248591853,0.11799560682204613,0.08600689888249644,0.0826928391068232,0.1542670240562715,0.031842509061216356,0.003658577760265964,0.0,0.025628728931872964,0.08974087068315852,14,0,0.05,0.21666666666666667,0.13333333333333333,0.016666666666666666,0.03333333333333333,0.3,0.25
830,51,Feminino,Casado,1,Joinville,SC,Corretor de Imóveis,Médio,6056.63,0.0,48.16,511,1989.95,5588.89,Às vezes,4.97,20.6,0,1,0,Em observação,47861.68,20993.06,38,1495.6775,5313.1,28.84,-26868.62,6056.63,7.902361544291132,2688.19,0.0,2800.23,0.0,7444.110000000001,3130.2599999999998,28315.4,0.0,489.90999999999997,1593.19,469.32,931.07,1.0,0.05616580947430178,0.0,0.058506721870189266,0.0,0.15553382162932852,0.06540221738977821,0.5916089865629456,0.0,0.010235954943495506,0.03328738147093876,0.009805756922866058,0.01945334973615636,11,2,0.10526315789473684,0.21052631578947367,0.13157894736842105,0.0,0.10526315789473684,0.34210526315789475,0.10526315789473684
831,31,Masculino,Casado,1,Curitiba,PR,Eletricista,Médio,6227.04,1128.39,15.72,851,10146.11,8628.93,Sempre,23.21,1.0,1,0,1,Saudável,37322.14,46543.05,42,1097.71,4930.27,10.36,9220.910000000003,6227.04,5.993560343277062,4714.29,3149.5299999999997,4170.18,0.0,11776.050000000001,2139.05,8752.74,500.24,0.0,1033.25,361.83,724.98,1.0,0.1263134964929664,0.08438771195863902,0.11173475047250775,0.0,0.3155245117241402,0.057313165858120685,0.2345187065907796,0.013403304312132156,0.0,0.027684639733948805,0.009694781703299972,0.019424931153465476,10,0,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.023809523809523808,0.11904761904761904,0.35714285714285715,0.16666666666666666
832,37,Feminino,Solteiro,0,Juazeiro do Norte,CE,Engenheiro de Produção,Pós-graduação,9554.29,0.0,38.94,642,3333.43,10100.88,Nunca,7.83,5.2,1,0,0,Em observação,36890.05,82766.45999999999,52,970.7907894736843,5689.33,12.12,45876.40999999999,9554.29,3.8610979989093903,4405.59,4401.93,0.0,0.0,207.39,1710.24,18556.81,598.82,479.64,5417.929999999999,198.88,912.82,1.0,0.11942488557212581,0.1193256718274982,0.0,0.0,0.005621841119759934,0.046360468473206184,0.5030302208861197,0.016232561354620013,0.013001879910707628,0.1468669736148365,0.005391155609710477,0.024744341631415517,14,0,0.07692307692307693,0.19230769230769232,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.17307692307692307,0.25
833,19,Feminino,Divorciado,0,Maceió,AL,Motorista,Médio,4320.94,881.01,22.7,867,11347.93,9809.46,Frequentemente,21.45,1.0,0,0,1,Saudável,44891.57,44418.14,59,975.903695652174,4585.01,10.65,-473.4300000000003,4320.94,10.389306493494471,3398.7200000000003,5585.24,2595.8,4499.1900000000005,5397.0,4281.55,12445.99,0.0,0.0,3300.4,1658.98,1728.7,1.0,0.07570953744767671,0.12441623226810734,0.05782377404042675,0.10022349407695032,0.1202230173727495,0.09537536780290821,0.2772455942173553,0.0,0.0,0.07351937123161431,0.03695526799352306,0.03850834354868854,10,0,0.0847457627118644,0.1864406779661017,0.2033898305084746,0.01694915254237288,0.06779661016949153,0.22033898305084745,0.22033898305084745
834,25,Masculino,Casado,0,Duque de Caxias,RJ,Desenvolvedor de Software,Superior,10128.19,0.0,10.69,792,23029.76,21985.73,Frequentemente,26.29,2.8,1,1,0,Saudável,56330.6,69159.68000000001,59,1173.5541666666666,5818.87,19.05,12829.080000000009,10128.19,5.561763750482563,4348.41,1326.31,2888.04,0.0,10833.82,2805.34,27734.8,334.23,463.72,3964.75,742.5799999999999,888.5999999999999,1.0,0.07719445558896941,0.023545106922347712,0.051269469879603624,0.0,0.19232566313868485,0.04980135130816998,0.49235761735184785,0.005933364814150746,0.008232115404416073,0.07038359257668124,0.013182533116991474,0.01577472989813707,11,2,0.06779661016949153,0.13559322033898305,0.1864406779661017,0.01694915254237288,0.06779661016949153,0.3559322033898305,0.1694915254237288
835,37,Feminino,Solteiro,1,Blumenau,SC,Advogado,Pós-graduação,10524.8,1283.06,34.5,646,5195.06,15555.09,Frequentemente,1.0,7.8,0,0,0,Em observação,11727.86,33131.28,25,586.393,3385.53,58.88,21403.42,10524.8,1.1143071602310735,1617.57,0.0,0.0,0.0,0.0,1739.03,4415.72,964.14,0.0,1084.8,1266.09,640.51,1.0,0.1379254186185715,0.0,0.0,0.0,0.0,0.14828195425252347,0.3765154086082201,0.08220937153069699,0.0,0.09249769352635519,0.10795575663420265,0.05461439682943009,3,0,0.0,0.28,0.16,0.04,0.04,0.32,0.16
836,53,Feminino,Solteiro,1,Niterói,RJ,Enfermeiro,Pós-graduação,5136.54,770.35,35.03,501,973.71,2807.55,Às vezes,5.89,7.2,0,0,0,Em observação,43414.17,53914.33,51,1142.4781578947368,4259.01,16.0,10500.160000000003,5136.54,8.452026072025138,2414.08,5507.46,1198.19,3662.05,0.0,4899.59,19483.1,0.0,0.0,4360.139999999999,1569.16,320.4,1.0,0.05560580796546381,0.1268585809656156,0.027599053488757245,0.08435149169038589,0.0,0.11285693127382143,0.4487728315432496,0.0,0.0,0.10043126472301554,0.03614395944918445,0.007380078900506447,16,2,0.09803921568627451,0.19607843137254902,0.1568627450980392,0.0196078431372549,0.0784313725490196,0.21568627450980393,0.23529411764705882
837,28,Outro,Solteiro,2,Campinas,SP,Engenheiro de Produção,Superior,8103.17,0.0,59.99,435,947.58,6063.97,Às vezes,1.36,1.3,1,0,0,Em risco,32223.73,52039.42,42,947.7567647058823,4018.71,31.45,19815.69,8103.17,3.9766819652062093,4639.3099999999995,3172.95,99.75,0.0,0.0,5044.84,16970.27,1004.0,0.0,762.89,42.4,487.31999999999994,1.0,0.1439718493172578,0.09846625452733125,0.0030955448050241237,0.0,0.0,0.15655667422734737,0.5266389086552054,0.03115716274931549,0.0,0.02367478873488575,0.00131580049857667,0.015123016485056198,12,5,0.16666666666666666,0.30952380952380953,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.21428571428571427,0.14285714285714285
838,24,Masculino,Divorciado,1,Niterói,RJ,Estudante,Superior,1412.0,0.0,47.4,556,341.46,1584.18,Às vezes,4.15,0.5,1,0,0,Em observação,17097.61,4335.78,22,949.8672222222223,5657.08,10.53,-12761.830000000002,1412.0,12.10878895184136,2181.84,463.33,0.0,1400.46,0.0,852.62,9987.42,419.15,917.05,0.0,518.52,357.22,1.0,0.1276108181201934,0.027099109173738315,0.0,0.08190969381100634,0.0,0.049867788538865955,0.5841412922624858,0.02451512228902168,0.053636151485500015,0.0,0.030327045709897464,0.020892978609291006,5,1,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.18181818181818182
839,51,Masculino,Casado,2,Joinville,SC,Estudante,Superior,1412.0,154.6,39.15,636,206.22,1906.84,Nunca,4.42,10.3,0,0,0,Em observação,10186.96,5471.52,23,536.1557894736842,1813.93,14.91,-4715.439999999999,1412.0,7.2145609065155805,4019.13,2368.46,239.02,0.0,0.0,50.51,0.0,0.0,326.38,2912.5,0.0,270.96000000000004,1.0,0.3945367410886074,0.23249919504935723,0.02346332958998563,0.0,0.0,0.004958299630115364,0.0,0.0,0.03203899887699569,0.2859047252566026,0.0,0.026598710508336152,6,1,0.08695652173913043,0.17391304347826086,0.391304347826087,0.08695652173913043,0.0,0.08695652173913043,0.17391304347826086
